Server Name,Feed Name,Session Name,Channel,Customer,Multicast Group,Switch IP,Interface
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.74.196,10.75.128.9,Et15
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,224.0.74.196,10.75.128.4,Et37
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.74.198,10.75.128.9,Et15
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,224.0.74.198,10.75.128.4,Et37
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.74.240,10.75.128.9,Et15
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,224.0.74.240,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,224.0.74.242,10.75.128.4,Et37
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.1,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 10,A,Victory Networks,224.0.81.10,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 36,A,Victory Networks,224.0.81.100,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 37,A,Victory Networks,224.0.81.101,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 38,A,Victory Networks,224.0.81.102,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 39,A,Victory Networks,224.0.81.103,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 40,A,Victory Networks,224.0.81.104,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 41,A,Victory Networks,224.0.81.105,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 42,A,Victory Networks,224.0.81.106,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 43,A,Victory Networks,224.0.81.107,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 44,A,Victory Networks,224.0.81.108,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 45,A,Victory Networks,224.0.81.109,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 11,A,Victory Networks,224.0.81.11,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 46,A,Victory Networks,224.0.81.110,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 47,A,Victory Networks,224.0.81.111,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 48,A,Victory Networks,224.0.81.112,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 49,A,Victory Networks,224.0.81.113,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 50,A,Victory Networks,224.0.81.114,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 51,A,Victory Networks,224.0.81.115,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 52,A,Victory Networks,224.0.81.116,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 53,A,Victory Networks,224.0.81.117,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 54,A,Victory Networks,224.0.81.118,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 55,A,Victory Networks,224.0.81.119,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 12,A,Victory Networks,224.0.81.12,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 56,A,Victory Networks,224.0.81.120,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 57,A,Victory Networks,224.0.81.121,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 58,A,Victory Networks,224.0.81.122,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 59,A,Victory Networks,224.0.81.123,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_top_quote,Session 60,A,Victory Networks,224.0.81.124,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 13,A,Victory Networks,224.0.81.13,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 14,A,Victory Networks,224.0.81.14,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 15,A,Victory Networks,224.0.81.15,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 16,A,Victory Networks,224.0.81.16,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_depth,Session 1,A,Victory Networks,224.0.81.161,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_depth,Session 4,A,Victory Networks,224.0.81.162,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_depth,Session 7,A,Victory Networks,224.0.81.163,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_depth,Session 10,A,Victory Networks,224.0.81.164,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_top_quote,Session 1,A,Victory Networks,224.0.81.166,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_top_quote,Session 4,A,Victory Networks,224.0.81.167,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_top_quote,Session 7,A,Victory Networks,224.0.81.168,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_top_quote,Session 10,A,Victory Networks,224.0.81.169,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 17,A,Victory Networks,224.0.81.17,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_order,Session 1,A,Victory Networks,224.0.81.171,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_order,Session 4,A,Victory Networks,224.0.81.172,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_order,Session 7,A,Victory Networks,224.0.81.173,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_order,Session 10,A,Victory Networks,224.0.81.174,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_trade,Session 1,A,Victory Networks,224.0.81.176,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_trade,Session 4,A,Victory Networks,224.0.81.177,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_trade,Session 7,A,Victory Networks,224.0.81.178,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_spread_trade,Session 10,A,Victory Networks,224.0.81.179,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 18,A,Victory Networks,224.0.81.18,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 19,A,Victory Networks,224.0.81.19,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_trade,Session 1,A,Victory Networks,224.0.81.193,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_trade,Session 4,A,Victory Networks,224.0.81.194,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_trade,Session 7,A,Victory Networks,224.0.81.195,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_trade,Session 10,A,Victory Networks,224.0.81.196,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.2,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 20,A,Victory Networks,224.0.81.20,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_order,Session 1,A,Victory Networks,224.0.81.201,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_order,Session 4,A,Victory Networks,224.0.81.202,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_order,Session 7,A,Victory Networks,224.0.81.203,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_order,Session 10,A,Victory Networks,224.0.81.204,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 21,A,Victory Networks,224.0.81.21,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 22,A,Victory Networks,224.0.81.22,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 23,A,Victory Networks,224.0.81.23,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 24,A,Victory Networks,224.0.81.24,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 61,A,Victory Networks,224.0.81.249,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 25,A,Victory Networks,224.0.81.25,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 62,A,Victory Networks,224.0.81.250,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 26,A,Victory Networks,224.0.81.26,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 27,A,Victory Networks,224.0.81.27,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 28,A,Victory Networks,224.0.81.28,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 29,A,Victory Networks,224.0.81.29,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.3,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 30,A,Victory Networks,224.0.81.30,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 31,A,Victory Networks,224.0.81.31,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 32,A,Victory Networks,224.0.81.32,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 33,A,Victory Networks,224.0.81.33,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 34,A,Victory Networks,224.0.81.34,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 35,A,Victory Networks,224.0.81.35,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 36,A,Victory Networks,224.0.81.36,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 37,A,Victory Networks,224.0.81.37,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 38,A,Victory Networks,224.0.81.38,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 39,A,Victory Networks,224.0.81.39,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.4,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 40,A,Victory Networks,224.0.81.40,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 41,A,Victory Networks,224.0.81.41,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 42,A,Victory Networks,224.0.81.42,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 43,A,Victory Networks,224.0.81.43,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 44,A,Victory Networks,224.0.81.44,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 45,A,Victory Networks,224.0.81.45,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 46,A,Victory Networks,224.0.81.46,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 47,A,Victory Networks,224.0.81.47,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 48,A,Victory Networks,224.0.81.48,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 49,A,Victory Networks,224.0.81.49,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.5,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 50,A,Victory Networks,224.0.81.50,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 51,A,Victory Networks,224.0.81.51,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 52,A,Victory Networks,224.0.81.52,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 53,A,Victory Networks,224.0.81.53,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 54,A,Victory Networks,224.0.81.54,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 55,A,Victory Networks,224.0.81.55,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 56,A,Victory Networks,224.0.81.56,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 57,A,Victory Networks,224.0.81.57,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 58,A,Victory Networks,224.0.81.58,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 59,A,Victory Networks,224.0.81.59,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.6,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,ise_mercury_binary_depth,Session 60,A,Victory Networks,224.0.81.60,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.65,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.66,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.67,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.68,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.69,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.7,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.70,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.71,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.72,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.73,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.74,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.75,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.76,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.77,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.78,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.79,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.8,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.80,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.81,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.82,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.83,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.84,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.85,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.86,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.87,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.88,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.89,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.9,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.90,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.91,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.92,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.93,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.94,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.95,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.96,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.97,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.98,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.0.81.99,10.75.128.9,Et15
VN-NY4-CAP-2-eth7,opra,Session 49,B,Victory Networks,224.0.86.128,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,opra,Session 50,B,Victory Networks,224.0.86.129,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,opra,Session 51,B,Victory Networks,224.0.86.130,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,opra,Session 52,B,Victory Networks,224.0.86.131,10.75.128.4,Et37
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.3.0.10,10.75.128.9,Et15
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,224.3.0.10,10.75.128.4,Et37
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.3.0.20,10.75.128.9,Et15
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,224.3.0.20,10.75.128.4,Et37
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.3.0.24,10.75.128.9,Et15
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,224.3.0.24,10.75.128.4,Et37
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,224.3.0.25,10.75.128.9,Et15
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,224.3.0.25,10.75.128.4,Et37
VN-NY4-NAS-2-eth5,not-found,not-found,not-found,Victory Networks,229.111.112.12,10.10.129.2,Et12
VN-NY4-CAP-2-eth7,cboe_csm_standard_enhanced,Line 1,B,Victory Networks,233.103.126.168,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard_enhanced,Security Definitions,B,Victory Networks,233.103.126.169,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,Line 1,B,Victory Networks,233.103.126.192,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,Line 2,B,Victory Networks,233.103.126.193,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,Line 3,B,Victory Networks,233.103.126.194,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,Line 4,B,Victory Networks,233.103.126.195,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,Line 5,B,Victory Networks,233.103.126.196,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,Line 6,B,Victory Networks,233.103.126.197,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,Line 7,B,Victory Networks,233.103.126.198,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,Line 8,B,Victory Networks,233.103.126.199,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,Line 9,B,Victory Networks,233.103.126.200,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,Line 10,B,Victory Networks,233.103.126.201,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,reserved for future use,B,Victory Networks,233.103.126.202,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,reserved for future use,B,Victory Networks,233.103.126.203,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,reserved for future use,B,Victory Networks,233.103.126.204,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,reserved for future use,B,Victory Networks,233.103.126.205,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,reserved for future use,B,Victory Networks,233.103.126.206,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_standard,Security Definitions,B,Victory Networks,233.103.126.207,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_strategy,Line 1,B,Victory Networks,233.103.126.208,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cboe_csm_strategy,Security Definitions,B,Victory Networks,233.103.126.209,10.75.128.4,Et37
VN-NY4-CAP-2-eth6,cboe_csm_standard_enhanced,Line 1,A,Victory Networks,233.103.126.40,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard_enhanced,Security Definitions,A,Victory Networks,233.103.126.41,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,Line 1,A,Victory Networks,233.103.126.64,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,Line 2,A,Victory Networks,233.103.126.65,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,Line 3,A,Victory Networks,233.103.126.66,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,Line 4,A,Victory Networks,233.103.126.67,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,Line 5,A,Victory Networks,233.103.126.68,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,Line 6,A,Victory Networks,233.103.126.69,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,Line 7,A,Victory Networks,233.103.126.70,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,Line 8,A,Victory Networks,233.103.126.71,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,Line 9,A,Victory Networks,233.103.126.72,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,Line 10,A,Victory Networks,233.103.126.73,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,reserved for future use,A,Victory Networks,233.103.126.74,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,reserved for future use,A,Victory Networks,233.103.126.75,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,reserved for future use,A,Victory Networks,233.103.126.76,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,reserved for future use,A,Victory Networks,233.103.126.77,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,reserved for future use,A,Victory Networks,233.103.126.78,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_standard,Security Definitions,A,Victory Networks,233.103.126.79,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_strategy,Line 1,A,Victory Networks,233.103.126.80,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cboe_csm_strategy,Security Definitions,A,Victory Networks,233.103.126.81,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,xdp_nyse_bbo,not-found,A,Victory Networks,233.125.89.0,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,xdp_nyse_bbo,not-found,A,Victory Networks,233.125.89.1,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,233.130.124.132,10.75.128.9,Et15
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,233.130.124.132,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,not-found,not-found,not-found,Victory Networks,233.130.124.134,10.75.128.4,Et37
VN-DC3-PC-1-P4P1,impact_chi1_fod,ICE Futures US Agricultures FOD,A,Victory Networks,233.156.208.0,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_chi1_fod,ICE Futures US Agricultures FOD,A,Victory Networks,233.156.208.1,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_chi1_fod,ICE Endex FOD,A,Victory Networks,233.156.208.100,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_chi1_fod,ICE Endex FOD,A,Victory Networks,233.156.208.101,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_chi1_top5,ICE Endex TOP5PL,A,Victory Networks,233.156.208.102,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_chi1_top5,ICE Endex TOP5PL,A,Victory Networks,233.156.208.103,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_chi1_opt_tob,ICE Endex Options TOB,A,Victory Networks,233.156.208.104,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_chi1_opt_tob,ICE Endex Options TOB,A,Victory Networks,233.156.208.105,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_chi1_top10,ICE Futures US Agricultures Options Top10PL,A,Victory Networks,233.156.208.106,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_chi1_top10,ICE Futures US Agricultures Options Top10PL,A,Victory Networks,233.156.208.107,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_chi1_top10,ICE Futures US Financials Options Top10PL,A,Victory Networks,233.156.208.108,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_chi1_top10,ICE Futures US Financials Options Top10PL,A,Victory Networks,233.156.208.109,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_chi1_top10,ICE Futures Europe Options Top10PL,A,Victory Networks,233.156.208.110,10.64.254.1,Et34
